timestamp,elapsed_s,raw,voltage
2025-12-02T11:24:04.611135,0.309,519,2.542
2025-12-02T11:24:04.702746,0.401,522,2.556
2025-12-02T11:24:04.716976,0.415,522,2.556
2025-12-02T11:24:04.807491,0.506,521,2.546
2025-12-02T11:24:04.870985,0.569,517,2.527
2025-12-02T11:24:04.919265,0.617,513,2.512
2025-12-02T11:24:04.951255,0.649,510,2.498
2025-12-02T11:24:04.982684,0.681,497,2.434
2025-12-02T11:24:05.014710,0.713,492,2.409
2025-12-02T11:24:05.048163,0.746,488,2.390
2025-12-02T11:24:05.094433,0.792,476,2.326
2025-12-02T11:24:05.127637,0.826,473,2.317
2025-12-02T11:24:05.165328,0.863,473,2.312
2025-12-02T11:24:05.214725,0.913,473,2.312
2025-12-02T11:24:05.250437,0.948,477,2.332
2025-12-02T11:24:05.289023,0.987,483,2.365
2025-12-02T11:24:05.335886,1.034,497,2.434
2025-12-02T11:24:05.382680,1.079,508,2.483
2025-12-02T11:24:05.428435,1.126,514,2.517
2025-12-02T11:24:05.476302,1.174,518,2.536
2025-12-02T11:24:05.509743,1.208,513,2.512
2025-12-02T11:24:05.544511,1.243,513,2.512
2025-12-02T11:24:05.576461,1.274,506,2.478
2025-12-02T11:24:05.622641,1.321,496,2.429
2025-12-02T11:24:05.654509,1.353,494,2.414
2025-12-02T11:24:05.687851,1.386,485,2.371
2025-12-02T11:24:05.718221,1.416,482,2.361
2025-12-02T11:24:05.750257,1.448,481,2.351
2025-12-02T11:24:05.782640,1.481,479,2.346
2025-12-02T11:24:05.829104,1.527,482,2.356
2025-12-02T11:24:05.860941,1.559,483,2.365
2025-12-02T11:24:05.892685,1.591,487,2.385
2025-12-02T11:24:05.924459,1.622,488,2.390
2025-12-02T11:24:05.956860,1.655,491,2.400
2025-12-02T11:24:05.989198,1.687,492,2.409
2025-12-02T11:24:06.022714,1.721,497,2.434
2025-12-02T11:24:06.053953,1.752,500,2.444
2025-12-02T11:24:06.084468,1.782,503,2.458
2025-12-02T11:24:06.121509,1.820,508,2.483
2025-12-02T11:24:06.169278,1.867,514,2.517
2025-12-02T11:24:06.201063,1.899,526,2.571
2025-12-02T11:24:06.248948,1.947,531,2.595
2025-12-02T11:24:06.296500,1.995,535,2.615
2025-12-02T11:24:06.343769,2.042,544,2.663
2025-12-02T11:24:06.378085,2.076,552,2.698
2025-12-02T11:24:06.413141,2.111,567,2.776
2025-12-02T11:24:06.444902,2.143,586,2.869
2025-12-02T11:24:06.477060,2.175,605,2.957
2025-12-02T11:24:06.508897,2.207,616,3.015
2025-12-02T11:24:06.540623,2.239,660,3.226
2025-12-02T11:24:06.575077,2.273,728,3.563
2025-12-02T11:24:06.620876,2.319,728,3.563
2025-12-02T11:24:06.652096,2.350,694,3.392
2025-12-02T11:24:06.683633,2.382,655,3.201
2025-12-02T11:24:06.718896,2.417,646,3.157
2025-12-02T11:24:06.753273,2.451,634,3.104
2025-12-02T11:24:06.785673,2.484,607,2.967
2025-12-02T11:24:06.817180,2.515,580,2.835
2025-12-02T11:24:06.853236,2.551,544,2.663
2025-12-02T11:24:06.884025,2.582,494,2.414
2025-12-02T11:24:06.920710,2.619,383,1.872
2025-12-02T11:24:06.969073,2.667,331,1.623
2025-12-02T11:24:07.001928,2.700,323,1.583
2025-12-02T11:24:07.034313,2.732,242,1.183
2025-12-02T11:24:07.064746,2.763,34,0.171
2025-12-02T11:24:07.096557,2.795,34,0.171
2025-12-02T11:24:07.128411,2.826,0,0.000
2025-12-02T11:24:07.163601,2.862,0,0.000
2025-12-02T11:24:07.211160,2.909,0,0.000
2025-12-02T11:24:07.258612,2.957,33,0.166
2025-12-02T11:24:07.290581,2.989,131,0.645
2025-12-02T11:24:07.343655,3.042,228,1.115
2025-12-02T11:24:07.375082,3.073,331,1.623
2025-12-02T11:24:07.406837,3.105,433,2.117
2025-12-02T11:24:07.438040,3.136,512,2.502
2025-12-02T11:24:07.470104,3.168,537,2.630
2025-12-02T11:24:07.517903,3.216,580,2.839
2025-12-02T11:24:07.549362,3.247,584,2.854
2025-12-02T11:24:07.582305,3.280,581,2.845
2025-12-02T11:24:07.614898,3.313,571,2.791
2025-12-02T11:24:07.644970,3.343,562,2.752
2025-12-02T11:24:07.676593,3.375,562,2.747
2025-12-02T11:24:07.709321,3.407,562,2.747
2025-12-02T11:24:07.740972,3.439,561,2.742
2025-12-02T11:24:07.773798,3.472,558,2.728
2025-12-02T11:24:07.820301,3.518,558,2.728
2025-12-02T11:24:07.868424,3.566,558,2.732
2025-12-02T11:24:07.916456,3.614,566,2.767
2025-12-02T11:24:07.949630,3.648,568,2.781
2025-12-02T11:24:07.984179,3.682,568,2.781
2025-12-02T11:24:08.015775,3.714,567,2.772
2025-12-02T11:24:08.063935,3.762,563,2.756
2025-12-02T11:24:08.094608,3.793,562,2.747
2025-12-02T11:24:08.126608,3.825,562,2.747
2025-12-02T11:24:08.160721,3.859,562,2.752
2025-12-02T11:24:08.192732,3.891,563,2.756
2025-12-02T11:24:08.240749,3.939,566,2.767
2025-12-02T11:24:08.271961,3.970,567,2.772
2025-12-02T11:24:08.304827,4.003,571,2.791
2025-12-02T11:24:08.351118,4.049,572,2.801
2025-12-02T11:24:08.383022,4.081,575,2.815
2025-12-02T11:24:08.417962,4.116,576,2.820
2025-12-02T11:24:08.449154,4.147,580,2.835
2025-12-02T11:24:08.482071,4.180,583,2.849
2025-12-02T11:24:08.528179,4.226,584,2.859
2025-12-02T11:24:08.575945,4.274,584,2.854
2025-12-02T11:24:08.623522,4.322,575,2.811
2025-12-02T11:24:08.655640,4.354,566,2.767
2025-12-02T11:24:08.686222,4.384,556,2.717
2025-12-02T11:24:08.718243,4.416,549,2.688
2025-12-02T11:24:08.750811,4.449,544,2.663
2025-12-02T11:24:08.800292,4.497,531,2.600
2025-12-02T11:24:08.831739,4.530,528,2.586
2025-12-02T11:24:08.863799,4.562,528,2.586
2025-12-02T11:24:08.895602,4.594,525,2.566
2025-12-02T11:24:08.929192,4.627,523,2.561
2025-12-02T11:24:08.960729,4.659,521,2.546
2025-12-02T11:24:08.993573,4.692,518,2.536
2025-12-02T11:24:09.041174,4.739,513,2.507
2025-12-02T11:24:09.089045,4.787,512,2.502
2025-12-02T11:24:09.120425,4.818,510,2.498
2025-12-02T11:24:09.150940,4.849,510,2.498
2025-12-02T11:24:09.184126,4.882,513,2.507
2025-12-02T11:24:09.222771,4.921,513,2.507
2025-12-02T11:24:09.257516,4.956,513,2.507
2025-12-02T11:24:09.289274,4.987,509,2.493
2025-12-02T11:24:09.324689,5.023,509,2.493
2025-12-02T11:24:09.357484,5.055,508,2.483
2025-12-02T11:24:09.388408,5.086,506,2.478
2025-12-02T11:24:09.423339,5.121,506,2.478
2025-12-02T11:24:09.455195,5.153,504,2.468
2025-12-02T11:24:09.486865,5.185,504,2.464
2025-12-02T11:24:09.521288,5.219,503,2.458
2025-12-02T11:24:09.554181,5.252,500,2.449
2025-12-02T11:24:09.584792,5.283,500,2.444
2025-12-02T11:24:09.617813,5.316,499,2.439
2025-12-02T11:24:09.655417,5.353,497,2.434
2025-12-02T11:24:09.689045,5.387,496,2.429
2025-12-02T11:24:09.720714,5.419,495,2.424
2025-12-02T11:24:09.752742,5.451,496,2.429
2025-12-02T11:24:09.800096,5.498,497,2.434
2025-12-02T11:24:09.832183,5.530,497,2.434
2025-12-02T11:24:09.864304,5.562,497,2.434
2025-12-02T11:24:09.896928,5.595,500,2.449
2025-12-02T11:24:09.935555,5.634,505,2.473
2025-12-02T11:24:09.981700,5.680,512,2.502
2025-12-02T11:24:10.012895,5.711,518,2.536
2025-12-02T11:24:10.049774,5.748,525,2.566
2025-12-02T11:24:10.096662,5.795,526,2.571
2025-12-02T11:24:10.128699,5.827,522,2.556
2025-12-02T11:24:10.163896,5.862,522,2.551
2025-12-02T11:24:10.201102,5.899,517,2.527
2025-12-02T11:24:10.233082,5.931,509,2.488
2025-12-02T11:24:10.280749,5.979,504,2.464
2025-12-02T11:24:10.312861,6.011,495,2.420
2025-12-02T11:24:10.359013,6.057,439,2.151
2025-12-02T11:24:10.394582,6.093,202,0.992
2025-12-02T11:24:10.426127,6.124,0,0.000
2025-12-02T11:24:10.473884,6.172,0,0.000
2025-12-02T11:24:10.506721,6.205,0,0.000
2025-12-02T11:24:10.543794,6.242,0,0.000
2025-12-02T11:24:10.578621,6.277,0,0.000
2025-12-02T11:24:10.611196,6.309,0,0.000
2025-12-02T11:24:10.642769,6.341,0,0.000
2025-12-02T11:24:10.673776,6.372,0,0.000
2025-12-02T11:24:10.710963,6.409,0,0.000
2025-12-02T11:24:10.743150,6.441,0,0.000
2025-12-02T11:24:10.776900,6.475,0,0.000
2025-12-02T11:24:10.823633,6.522,0,0.000
2025-12-02T11:24:10.854832,6.553,0,0.000
2025-12-02T11:24:10.889072,6.587,0,0.000
2025-12-02T11:24:10.925180,6.623,0,0.000
2025-12-02T11:24:10.956552,6.655,0,0.000
2025-12-02T11:24:11.004072,6.702,0,0.000
2025-12-02T11:24:11.036410,6.734,0,0.000
2025-12-02T11:24:11.086088,6.784,0,0.000
2025-12-02T11:24:11.119943,6.816,0,0.000
2025-12-02T11:24:11.166295,6.864,0,0.000
2025-12-02T11:24:11.197736,6.896,0,0.000
2025-12-02T11:24:11.229158,6.927,3,0.019
2025-12-02T11:24:11.276041,6.974,27,0.132
2025-12-02T11:24:11.308259,7.006,122,0.601
2025-12-02T11:24:11.355673,7.054,184,0.899
2025-12-02T11:24:11.393823,7.092,243,1.192
2025-12-02T11:24:11.429400,7.127,269,1.320
2025-12-02T11:24:11.461093,7.159,313,1.534
2025-12-02T11:24:11.493982,7.192,366,1.794
2025-12-02T11:24:11.543423,7.241,383,1.872
2025-12-02T11:24:11.575855,7.274,420,2.053
2025-12-02T11:24:11.607891,7.306,429,2.097
2025-12-02T11:24:11.641521,7.340,438,2.141
2025-12-02T11:24:11.688004,7.386,461,2.258
2025-12-02T11:24:11.719338,7.417,499,2.439
2025-12-02T11:24:11.751712,7.450,510,2.498
2025-12-02T11:24:11.782858,7.481,535,2.620
2025-12-02T11:24:11.815861,7.514,550,2.693
2025-12-02T11:24:11.847602,7.546,559,2.737
2025-12-02T11:24:11.878426,7.576,565,2.761
2025-12-02T11:24:11.910346,7.608,567,2.772
2025-12-02T11:24:11.942881,7.641,571,2.791
2025-12-02T11:24:11.993743,7.692,572,2.801
2025-12-02T11:24:12.025538,7.724,574,2.806
2025-12-02T11:24:12.072915,7.771,574,2.806
2025-12-02T11:24:12.106990,7.805,575,2.815
2025-12-02T11:24:12.139270,7.837,577,2.825
2025-12-02T11:24:12.170109,7.868,579,2.830
2025-12-02T11:24:12.204880,7.903,580,2.839
2025-12-02T11:24:12.252246,7.950,583,2.849
2025-12-02T11:24:12.284345,7.982,584,2.854
2025-12-02T11:24:12.330891,8.029,585,2.864
2025-12-02T11:24:12.364039,8.062,589,2.883
2025-12-02T11:24:12.394628,8.093,590,2.889
2025-12-02T11:24:12.426676,8.125,593,2.898
2025-12-02T11:24:12.458620,8.157,595,2.913
2025-12-02T11:24:12.494728,8.193,597,2.918
2025-12-02T11:24:12.532826,8.231,598,2.928
2025-12-02T11:24:12.563584,8.262,598,2.928
2025-12-02T11:24:12.610954,8.309,599,2.933
2025-12-02T11:24:12.642921,8.341,601,2.938
2025-12-02T11:24:12.694336,8.392,602,2.947
2025-12-02T11:24:12.736576,8.435,603,2.952
2025-12-02T11:24:12.767879,8.466,605,2.957
2025-12-02T11:24:12.802809,8.501,605,2.957
2025-12-02T11:24:12.834571,8.533,603,2.952
2025-12-02T11:24:12.874420,8.572,603,2.952
2025-12-02T11:24:12.905842,8.604,602,2.947
2025-12-02T11:24:12.937466,8.635,602,2.947
2025-12-02T11:24:12.973690,8.672,602,2.947
2025-12-02T11:24:13.011437,8.709,602,2.947
2025-12-02T11:24:13.042959,8.741,602,2.947
2025-12-02T11:24:13.079912,8.778,603,2.952
2025-12-02T11:24:13.113883,8.812,606,2.962
2025-12-02T11:24:13.161752,8.860,610,2.982
2025-12-02T11:24:13.193802,8.892,610,2.982
2025-12-02T11:24:13.227774,8.926,611,2.991
2025-12-02T11:24:13.258475,8.956,612,2.996
2025-12-02T11:24:13.295740,8.994,614,3.001
2025-12-02T11:24:13.326968,9.025,615,3.006
2025-12-02T11:24:13.364337,9.062,616,3.015
2025-12-02T11:24:13.397185,9.095,617,3.020
2025-12-02T11:24:13.433580,9.132,619,3.026
2025-12-02T11:24:13.464454,9.162,620,3.030
2025-12-02T11:24:13.495553,9.194,620,3.035
2025-12-02T11:24:13.527770,9.226,620,3.035
2025-12-02T11:24:13.559172,9.257,620,3.035
2025-12-02T11:24:13.590778,9.289,620,3.035
2025-12-02T11:24:13.623263,9.321,621,3.040
2025-12-02T11:24:13.670924,9.369,621,3.040
2025-12-02T11:24:13.703267,9.401,623,3.045
2025-12-02T11:24:13.735300,9.433,624,3.054
2025-12-02T11:24:13.766832,9.465,628,3.070
2025-12-02T11:24:13.805632,9.504,629,3.079
2025-12-02T11:24:13.851794,9.550,633,3.094
2025-12-02T11:24:13.899217,9.597,633,3.094
2025-12-02T11:24:13.931060,9.629,632,3.089
2025-12-02T11:24:13.964498,9.663,632,3.089
2025-12-02T11:24:13.995453,9.693,632,3.089
2025-12-02T11:24:14.042917,9.741,632,3.089
2025-12-02T11:24:14.074705,9.773,632,3.089
2025-12-02T11:24:14.106826,9.805,632,3.089
2025-12-02T11:24:14.143911,9.842,632,3.089
2025-12-02T11:24:14.190935,9.889,632,3.089
2025-12-02T11:24:14.222968,9.921,632,3.089
2025-12-02T11:24:14.258903,9.957,632,3.089
2025-12-02T11:24:14.295957,9.994,632,3.089
2025-12-02T11:24:14.343652,10.042,633,3.094
2025-12-02T11:24:14.379586,10.078,634,3.104
2025-12-02T11:24:14.415365,10.113,637,3.114
2025-12-02T11:24:14.447576,10.146,638,3.119
2025-12-02T11:24:14.483030,10.181,638,3.123
2025-12-02T11:24:14.515984,10.214,639,3.128
2025-12-02T11:24:14.547358,10.245,638,3.123
2025-12-02T11:24:14.584449,10.282,638,3.123
2025-12-02T11:24:14.622980,10.321,638,3.119
2025-12-02T11:24:14.669334,10.367,638,3.119
2025-12-02T11:24:14.701524,10.400,638,3.119
2025-12-02T11:24:14.733319,10.431,638,3.119
2025-12-02T11:24:14.767770,10.466,638,3.119
2025-12-02T11:24:14.799043,10.497,638,3.119
2025-12-02T11:24:14.830913,10.529,638,3.119
2025-12-02T11:24:14.862978,10.561,638,3.119
2025-12-02T11:24:14.894282,10.592,638,3.123
2025-12-02T11:24:14.925632,10.624,638,3.123
2025-12-02T11:24:14.957153,10.655,639,3.128
2025-12-02T11:24:14.988804,10.687,642,3.138
2025-12-02T11:24:15.024998,10.723,645,3.152
2025-12-02T11:24:15.056637,10.755,647,3.167
2025-12-02T11:24:15.103617,10.802,648,3.172
2025-12-02T11:24:15.136132,10.834,648,3.172
2025-12-02T11:24:15.169322,10.867,648,3.172
2025-12-02T11:24:15.216850,10.915,647,3.167
2025-12-02T11:24:15.249169,10.947,647,3.167
2025-12-02T11:24:15.296895,10.995,647,3.167
2025-12-02T11:24:15.344630,11.043,647,3.167
2025-12-02T11:24:15.376570,11.075,647,3.167
2025-12-02T11:24:15.424037,11.122,647,3.162
2025-12-02T11:24:15.462882,11.161,646,3.157
2025-12-02T11:24:15.493609,11.192,646,3.157
2025-12-02T11:24:15.524991,11.223,646,3.157
2025-12-02T11:24:15.558249,11.256,646,3.157
2025-12-02T11:24:15.589477,11.287,647,3.162
2025-12-02T11:24:15.623016,11.321,651,3.182
2025-12-02T11:24:15.655144,11.353,654,3.196
2025-12-02T11:24:15.700883,11.399,655,3.201
2025-12-02T11:24:15.732655,11.431,656,3.207
2025-12-02T11:24:15.764403,11.462,655,3.201
2025-12-02T11:24:15.801218,11.499,654,3.196
2025-12-02T11:24:15.832938,11.531,652,3.192
2025-12-02T11:24:15.879238,11.577,651,3.186
2025-12-02T11:24:15.910590,11.609,651,3.182
2025-12-02T11:24:15.959465,11.657,651,3.182
2025-12-02T11:24:15.993910,11.692,651,3.182
2025-12-02T11:24:16.032193,11.730,650,3.177
2025-12-02T11:24:16.064287,11.762,650,3.177
2025-12-02T11:24:16.094714,11.793,650,3.177
2025-12-02T11:24:16.126501,11.825,648,3.172
2025-12-02T11:24:16.158354,11.856,648,3.172
2025-12-02T11:24:16.190585,11.889,648,3.172
2025-12-02T11:24:16.236887,11.935,650,3.177
2025-12-02T11:24:16.268767,11.967,651,3.186
2025-12-02T11:24:16.303433,12.001,655,3.201
2025-12-02T11:24:16.335147,12.033,656,3.211
2025-12-02T11:24:16.367090,12.065,657,3.216
2025-12-02T11:24:16.399276,12.097,657,3.216
2025-12-02T11:24:16.446688,12.145,656,3.207
2025-12-02T11:24:16.478237,12.176,655,3.201
2025-12-02T11:24:16.510980,12.209,654,3.196
2025-12-02T11:24:16.541891,12.240,652,3.192
2025-12-02T11:24:16.573301,12.271,652,3.192
2025-12-02T11:24:16.610182,12.308,651,3.186
2025-12-02T11:24:16.642391,12.340,651,3.186
2025-12-02T11:24:16.673401,12.371,651,3.182
2025-12-02T11:24:16.706375,12.404,651,3.182
2025-12-02T11:24:16.739455,12.437,650,3.177
2025-12-02T11:24:16.769141,12.467,650,3.177
2025-12-02T11:24:16.800929,12.499,650,3.177
2025-12-02T11:24:16.848334,12.546,651,3.182
2025-12-02T11:24:16.885537,12.584,651,3.186
2025-12-02T11:24:16.917874,12.616,652,3.192
2025-12-02T11:24:16.954457,12.652,656,3.211
2025-12-02T11:24:16.986137,12.684,663,3.240
2025-12-02T11:24:17.018037,12.716,664,3.245
2025-12-02T11:24:17.052891,12.751,664,3.245
2025-12-02T11:24:17.084692,12.783,663,3.240
2025-12-02T11:24:17.116418,12.814,660,3.231
2025-12-02T11:24:17.148240,12.846,659,3.221
2025-12-02T11:24:17.184409,12.882,657,3.216
2025-12-02T11:24:17.232970,12.931,656,3.207
2025-12-02T11:24:17.263053,12.961,655,3.201
2025-12-02T11:24:17.296365,12.994,655,3.201
2025-12-02T11:24:17.328191,13.026,652,3.192
2025-12-02T11:24:17.374458,13.072,651,3.186
2025-12-02T11:24:17.406639,13.105,651,3.186
2025-12-02T11:24:17.438179,13.136,651,3.186
2025-12-02T11:24:17.470623,13.169,651,3.186
2025-12-02T11:24:17.503309,13.201,651,3.186
2025-12-02T11:24:17.548666,13.247,652,3.192
2025-12-02T11:24:17.579516,13.278,655,3.201
2025-12-02T11:24:17.612326,13.309,656,3.211
2025-12-02T11:24:17.643930,13.342,660,3.231
2025-12-02T11:24:17.676154,13.374,663,3.240
2025-12-02T11:24:17.712081,13.410,664,3.250
2025-12-02T11:24:17.744483,13.442,664,3.250
2025-12-02T11:24:17.779046,13.477,661,3.236
2025-12-02T11:24:17.810767,13.509,659,3.221
2025-12-02T11:24:17.843332,13.541,659,3.221
2025-12-02T11:24:17.875215,13.573,656,3.211
2025-12-02T11:24:17.906914,13.605,656,3.207
2025-12-02T11:24:17.939354,13.637,656,3.207
2025-12-02T11:24:17.986811,13.685,654,3.196
2025-12-02T11:24:18.019389,13.717,652,3.192
2025-12-02T11:24:18.065874,13.764,651,3.186
2025-12-02T11:24:18.097559,13.796,651,3.182
2025-12-02T11:24:18.144642,13.843,650,3.177
2025-12-02T11:24:18.179270,13.877,650,3.177
2025-12-02T11:24:18.212486,13.910,650,3.177
2025-12-02T11:24:18.258484,13.956,650,3.177
2025-12-02T11:24:18.303084,14.001,651,3.186
2025-12-02T11:24:18.341051,14.039,657,3.216
2025-12-02T11:24:18.373829,14.072,660,3.226
2025-12-02T11:24:18.405409,14.103,663,3.240
2025-12-02T11:24:18.436894,14.135,663,3.240
2025-12-02T11:24:18.474610,14.173,663,3.240
2025-12-02T11:24:18.506340,14.204,661,3.236
2025-12-02T11:24:18.537781,14.236,661,3.236
2025-12-02T11:24:18.568887,14.267,661,3.236
2025-12-02T11:24:18.606102,14.304,660,3.231
2025-12-02T11:24:18.637752,14.336,660,3.231
2025-12-02T11:24:18.671123,14.369,660,3.226
2025-12-02T11:24:18.703799,14.402,659,3.221
2025-12-02T11:24:18.744728,14.443,657,3.216
2025-12-02T11:24:18.778308,14.476,656,3.211
2025-12-02T11:24:18.826497,14.525,655,3.201
2025-12-02T11:24:18.863456,14.561,654,3.196
2025-12-02T11:24:18.895860,14.594,654,3.196
2025-12-02T11:24:18.929873,14.628,654,3.196
2025-12-02T11:24:18.962894,14.661,655,3.201
2025-12-02T11:24:18.993325,14.691,656,3.211
2025-12-02T11:24:19.028606,14.727,659,3.221
2025-12-02T11:24:19.063036,14.761,664,3.245
2025-12-02T11:24:19.095361,14.793,666,3.260
2025-12-02T11:24:19.123361,14.821,668,3.265
2025-12-02T11:24:19.159741,14.858,668,3.265
2025-12-02T11:24:19.195470,14.893,665,3.255
2025-12-02T11:24:19.228886,14.927,663,3.240
2025-12-02T11:24:19.256008,14.954,663,3.240
2025-12-02T11:24:19.293004,14.991,660,3.231
2025-12-02T11:24:19.328711,15.027,660,3.231
2025-12-02T11:24:19.359617,15.058,660,3.226
2025-12-02T11:24:19.389878,15.088,659,3.221
2025-12-02T11:24:19.429313,15.127,657,3.216
2025-12-02T11:24:19.463061,15.161,656,3.211
2025-12-02T11:24:19.496464,15.194,656,3.211
2025-12-02T11:24:19.527679,15.226,656,3.207
2025-12-02T11:24:19.565930,15.264,656,3.207
2025-12-02T11:24:19.597687,15.296,655,3.201
2025-12-02T11:24:19.623197,15.321,655,3.201
2025-12-02T11:24:19.667297,15.365,655,3.201
2025-12-02T11:24:19.715412,15.413,656,3.211
2025-12-02T11:24:19.747570,15.446,660,3.226
2025-12-02T11:24:19.779767,15.478,663,3.240
2025-12-02T11:24:19.811293,15.509,663,3.240
2025-12-02T11:24:19.843182,15.541,663,3.240
2025-12-02T11:24:19.886795,15.585,661,3.236
2025-12-02T11:24:19.921908,15.620,660,3.231
2025-12-02T11:24:19.956966,15.655,660,3.226
2025-12-02T11:24:19.992158,15.690,660,3.231
2025-12-02T11:24:20.023087,15.721,659,3.221
2025-12-02T11:24:20.053875,15.752,659,3.221
2025-12-02T11:24:20.089303,15.787,659,3.221
2025-12-02T11:24:20.125942,15.824,657,3.216
2025-12-02T11:24:20.161033,15.859,657,3.216
2025-12-02T11:24:20.196256,15.894,657,3.216
2025-12-02T11:24:20.227751,15.926,657,3.216
2025-12-02T11:24:20.264315,15.962,656,3.211
2025-12-02T11:24:20.294661,15.993,656,3.207
2025-12-02T11:24:20.324377,16.022,656,3.207
2025-12-02T11:24:20.356839,16.055,656,3.207
2025-12-02T11:24:20.388079,16.086,656,3.211
2025-12-02T11:24:20.408545,16.107,660,3.226
2025-12-02T11:24:20.457290,16.155,661,3.236
2025-12-02T11:24:20.487273,16.185,663,3.240
2025-12-02T11:24:20.524347,16.222,663,3.240
2025-12-02T11:24:20.562884,16.261,661,3.236
2025-12-02T11:24:20.598302,16.296,660,3.231
2025-12-02T11:24:20.640102,16.338,660,3.226
2025-12-02T11:24:20.678861,16.377,660,3.226
2025-12-02T11:24:20.713138,16.411,659,3.221
2025-12-02T11:24:20.749546,16.448,659,3.221
2025-12-02T11:24:20.787519,16.486,657,3.216
2025-12-02T11:24:20.822321,16.520,657,3.216
2025-12-02T11:24:20.857468,16.555,656,3.211
2025-12-02T11:24:20.889335,16.587,656,3.211
2025-12-02T11:24:20.928690,16.627,656,3.211
2025-12-02T11:24:20.960673,16.659,656,3.211
2025-12-02T11:24:20.997382,16.695,656,3.211
2025-12-02T11:24:21.037896,16.736,657,3.216
2025-12-02T11:24:21.085103,16.783,660,3.226
2025-12-02T11:24:21.118455,16.816,661,3.236
2025-12-02T11:24:21.149537,16.848,663,3.240
2025-12-02T11:24:21.183833,16.882,663,3.240
2025-12-02T11:24:21.215211,16.913,661,3.236
2025-12-02T11:24:21.247033,16.945,660,3.231
2025-12-02T11:24:21.294459,16.992,660,3.226
2025-12-02T11:24:21.326128,17.024,660,3.226
2025-12-02T11:24:21.373055,17.071,660,3.226
2025-12-02T11:24:21.404854,17.103,660,3.226
2025-12-02T11:24:21.436839,17.135,659,3.221
2025-12-02T11:24:21.484117,17.182,657,3.216
2025-12-02T11:24:21.516427,17.214,656,3.211
2025-12-02T11:24:21.564104,17.262,656,3.211
2025-12-02T11:24:21.595443,17.293,656,3.211
2025-12-02T11:24:21.641341,17.339,656,3.207
2025-12-02T11:24:21.673070,17.371,656,3.211
2025-12-02T11:24:21.720469,17.418,657,3.216
2025-12-02T11:24:21.753137,17.451,660,3.231
2025-12-02T11:24:21.806007,17.504,664,3.245
2025-12-02T11:24:21.838091,17.536,664,3.245
2025-12-02T11:24:21.863461,17.561,664,3.245
2025-12-02T11:24:21.905674,17.604,661,3.236
2025-12-02T11:24:21.938975,17.637,660,3.226
2025-12-02T11:24:21.975342,17.673,660,3.226
2025-12-02T11:24:22.008926,17.707,660,3.226
2025-12-02T11:24:22.046189,17.744,660,3.226
2025-12-02T11:24:22.081380,17.779,660,3.226
2025-12-02T11:24:22.113058,17.811,659,3.221
2025-12-02T11:24:22.161307,17.859,657,3.216
2025-12-02T11:24:22.193097,17.891,657,3.216
2025-12-02T11:24:22.225191,17.923,656,3.211
2025-12-02T11:24:22.257002,17.955,656,3.211
2025-12-02T11:24:22.303197,18.001,656,3.211
2025-12-02T11:24:22.334858,18.033,656,3.211
2025-12-02T11:24:22.363155,18.061,657,3.216
2025-12-02T11:24:22.404902,18.103,660,3.231
2025-12-02T11:24:22.438334,18.136,663,3.240
2025-12-02T11:24:22.471043,18.169,668,3.265
2025-12-02T11:24:22.503315,18.201,668,3.265
2025-12-02T11:24:22.537554,18.236,666,3.260
2025-12-02T11:24:22.574146,18.272,664,3.250
2025-12-02T11:24:22.609610,18.308,663,3.240
2025-12-02T11:24:22.644530,18.343,661,3.236
2025-12-02T11:24:22.679724,18.378,660,3.226
2025-12-02T11:24:22.713275,18.411,660,3.226
2025-12-02T11:24:22.749768,18.448,659,3.221
2025-12-02T11:24:22.785230,18.483,659,3.221
2025-12-02T11:24:22.816802,18.515,657,3.216
2025-12-02T11:24:22.849502,18.548,656,3.211
2025-12-02T11:24:22.880181,18.578,656,3.211
2025-12-02T11:24:22.911386,18.609,656,3.211
2025-12-02T11:24:22.944255,18.642,656,3.207
2025-12-02T11:24:22.976859,18.675,655,3.201
2025-12-02T11:24:23.008934,18.707,655,3.201
2025-12-02T11:24:23.045031,18.743,655,3.201
2025-12-02T11:24:23.078087,18.776,656,3.211
2025-12-02T11:24:23.115165,18.813,663,3.240
2025-12-02T11:24:23.146898,18.845,664,3.250
2025-12-02T11:24:23.178798,18.877,665,3.255
2025-12-02T11:24:23.203361,18.901,664,3.250
2025-12-02T11:24:23.247134,18.945,664,3.250
2025-12-02T11:24:23.279271,18.977,663,3.240
2025-12-02T11:24:23.312488,19.010,660,3.231
2025-12-02T11:24:23.343325,19.041,660,3.226
2025-12-02T11:24:23.376090,19.074,659,3.221
2025-12-02T11:24:23.406199,19.104,659,3.221
2025-12-02T11:24:23.437691,19.136,657,3.216
2025-12-02T11:24:23.468879,19.167,657,3.216
2025-12-02T11:24:23.494382,19.192,657,3.216
2025-12-02T11:24:23.538027,19.236,656,3.211
2025-12-02T11:24:23.569598,19.268,656,3.211
2025-12-02T11:24:23.604383,19.302,657,3.216
2025-12-02T11:24:23.651482,19.349,657,3.216
2025-12-02T11:24:23.692572,19.391,657,3.216
2025-12-02T11:24:23.728774,19.427,656,3.211
2025-12-02T11:24:23.764150,19.462,657,3.216
2025-12-02T11:24:23.796382,19.494,661,3.236
2025-12-02T11:24:23.827042,19.525,663,3.240
2025-12-02T11:24:23.905227,19.603,664,3.245
